6,6>_<1549390182,-75.80888,36.80302,1549479545,-75.80884,36.80043,1549479606,16.997717494978257
6,6>_<1549390182,-75.80884,36.80043,1549479606,-75.80877,36.79839,1549479676,11.67033905152583
6,6>_<1549390182,-75.80877,36.79839,1549479676,-75.80875,36.79687,1549479746,8.69274872907315
6,6>_<1549390182,-75.80875,36.79687,1549479746,-75.80872,36.7955,1549479816,7.8356812155163125
6,6>_<1549390182,-75.80872,36.7955,1549479816,-75.80869,36.79426,1549479885,7.195178255534303
6,6>_<1549390182,-75.80869,36.79426,1549479885,-75.80864,36.793,1549479955,7.20906843017135
6,6>_<1549390182,-75.80864,36.793,1549479955,-75.80866,36.7921,1549480026,5.075050772598555
6,6>_<1549390182,-75.80866,36.7921,1549480026,-75.80869,36.79139,1549480107,3.5108258514136006
6,6>_<1549390182,-75.80869,36.79139,1549480107,-75.80877,36.79085,1549480187,2.720986657883844
6,6>_<1549390182,-75.80877,36.79085,1549480187,-75.8089,36.79049,1549480256,2.174109221682124
6,6>_<1549390182,-75.8089,36.79049,1549480256,-75.80899,36.79019,1549480326,1.764395860352699
6,6>_<1549390182,-75.80899,36.79019,1549480326,-75.80918,36.78979,1549480395,2.4828162942560748
6,6>_<1549390182,-75.80918,36.78979,1549480395,-75.80963,36.78853,1549480476,6.476606596482725
6,6>_<1549390182,-75.80963,36.78853,1549480476,-75.80959,36.78693,1549480555,8.109001729186588
6,6>_<1549390182,-75.80959,36.78693,1549480555,-75.80857,36.78555,1549480626,9.041498907641577
6,6>_<1549390182,-75.80857,36.78555,1549480626,-75.80614,36.78413,1549480695,13.976554723680978
6,6>_<1549390182,-75.80614,36.78413,1549480695,-75.80148,36.78232,1549480766,23.386439555602045
6,6>_<1549390182,-75.80148,36.78232,1549480766,-75.79264,36.77886,1549480882,27.194501718725384
6,6>_<1549390182,-75.79264,36.77886,1549480882,-75.78709,36.77664,1549480948,30.136998315635736
6,6>_<1549390182,-75.78709,36.77664,1549480948,-75.78072,36.77401,1549481014,34.8155905705908
